trial_id,label,sample_index,t_ms,ax,ay,az,gx,gy,gz
move_down_20260519_232515,move_down,87,8167460,0.125732,0.147705,1.235107,12.756347,-14.282226,5.676269
move_down_20260519_232515,move_down,88,8167480,-0.076172,0.13147,1.506958,28.747557,-21.911619,16.113281
move_down_20260519_232515,move_down,89,8167500,-0.095337,0.111694,1.251953,13.732909,9.094238,5.859375
move_down_20260519_232515,move_down,90,8167520,0.02417,0.070679,0.84729,-1.464844,35.339355,-5.493164
move_down_20260519_232515,move_down,91,8167540,0.081909,0.053467,0.772095,-12.390136,21.972654,-1.220703
move_down_20260519_232515,move_down,92,8167560,0.031616,0.135132,0.887939,-15.808105,-4.638672,12.08496
move_down_20260519_232515,move_down,93,8167580,-0.020142,0.202026,0.995483,-8.056641,-9.033203,17.333984
move_down_20260519_232515,move_down,94,8167600,0.002563,0.266724,1.026123,-4.333496,0.061035,10.19287
move_down_20260519_232515,move_down,95,8167620,0.03125,0.20105,1.007324,9.338379,7.202148,2.258301
move_down_20260519_232515,move_down,96,8167640,0.044678,0.093872,1.024658,9.887695,7.141113,-3.967285
move_down_20260519_232515,move_down,97,8167660,0.054077,0.049927,0.972168,2.807617,4.02832,-4.150391
move_down_20260519_232515,move_down,98,8167680,0.039307,0.088379,0.974121,-10.31494,-4.638672,-0.915527
move_down_20260519_232515,move_down,99,8167700,-0.001221,0.125244,1.045776,-16.235352,-10.253905,0.427246
move_down_20260519_232524,move_down,0,8174214,0.335815,0.224854,0.908936,0.610352,-0.854492,-0.488281
move_down_20260519_232524,move_down,1,8174234,0.325439,0.225342,0.907593,0.244141,-0.305176,-0.061035
move_down_20260519_232524,move_down,2,8174254,0.323242,0.234985,0.893188,0.671387,1.220703,-0.061035
move_down_20260519_232524,move_down,3,8174274,0.341064,0.250244,0.870483,1.831055,0.488281,-0.183105
move_down_20260519_232524,move_down,4,8174294,0.335327,0.244751,0.876831,2.624511,-1.708984,-0.793457
move_down_20260519_232524,move_down,5,8174314,0.318237,0.231689,0.878906,2.868652,-0.976562,-0.610352
move_down_20260519_232524,move_down,6,8174334,0.307129,0.229126,0.844116,3.295898,-0.610352,-1.037598
move_down_20260519_232524,move_down,7,8174354,0.310913,0.221191,0.804565,2.746582,-3.601074,-2.929687
move_down_20260519_232524,move_down,8,8174374,0.337769,0.22229,0.817871,3.417969,-8.117676,-2.807617
move_down_20260519_232524,move_down,9,8174394,0.346069,0.240601,0.870728,7.202148,-7.690429,0.305176
move_down_20260519_232524,move_down,10,8174414,0.331421,0.243164,0.854248,7.873535,-7.202148,0.244141
move_down_20260519_232524,move_down,11,8174434,0.30542,0.231567,0.831909,6.530761,-10.864257,-2.075195
move_down_20260519_232524,move_down,12,8174454,0.293823,0.229614,0.852539,5.187988,-14.709472,-4.394531
move_down_20260519_232524,move_down,13,8174474,0.293579,0.220825,0.909302,6.469726,-14.648437,-4.516602
move_down_20260519_232524,move_down,14,8174494,0.289673,0.203613,0.92688,8.605957,-10.742187,-3.234863
move_down_20260519_232524,move_down,15,8174514,0.277954,0.189453,0.895142,7.385253,-9.338379,-4.394531
move_down_20260519_232524,move_down,16,8174534,0.27063,0.192017,0.869141,5.004883,-10.498046,-5.432128
move_down_20260519_232524,move_down,17,8174554,0.272705,0.211182,0.868774,6.16455,-10.31494,-4.943848
move_down_20260519_232524,move_down,18,8174574,0.275146,0.219116,0.860229,8.422852,-9.338379,-4.577637
move_down_20260519_232524,move_down,19,8174594,0.265869,0.217285,0.820068,8.850098,-11.291503,-6.408691
move_down_20260519_232524,move_down,20,8174614,0.250488,0.230103,0.809204,10.0708,-19.042969,-8.483887
move_down_20260519_232524,move_down,21,8174634,0.241821,0.230225,0.89856,14.038085,-22.521971,-10.375976
move_down_20260519_232524,move_down,22,8174654,0.25415,0.160278,0.96106,10.620116,-23.193357,-13.916015
move_down_20260519_232524,move_down,23,8174674,0.279541,0.085937,1.004272,4.089355,-21.789549,-13.916015
move_down_20260519_232524,move_down,24,8174694,0.290283,0.090088,1.011841,2.197266,-16.418457,-5.798339
move_down_20260519_232524,move_down,25,8174714,0.27356,0.155884,0.958984,4.760742,-11.779784,1.403808
move_down_20260519_232524,move_down,26,8174734,0.249146,0.189087,0.885864,4.089355,-15.380858,0.244141
move_down_20260519_232524,move_down,27,8174754,0.215576,0.184937,0.870117,1.525879,-19.40918,-2.258301
move_down_20260519_232524,move_down,28,8174774,0.195068,0.219482,0.853638,5.004883,-20.324705,-2.01416
move_down_20260519_232524,move_down,29,8174794,0.205566,0.262329,0.862305,11.840819,-22.3999,-3.90625
move_down_20260519_232524,move_down,30,8174814,0.230957,0.193848,0.892212,12.023925,-25.390623,-7.995605
move_down_20260519_232524,move_down,31,8174834,0.22229,0.100708,0.910034,9.643555,-26.30615,-7.202148
move_down_20260519_232524,move_down,32,8174854,0.197021,0.095459,0.9021,8.056641,-25.573729,-1.647949
move_down_20260519_232524,move_down,33,8174874,0.172241,0.199463,0.895996,10.925292,-25.939939,2.01416
move_down_20260519_232524,move_down,34,8174894,0.17627,0.254395,0.919922,16.601562,-27.099607,-1.403808
move_down_20260519_232524,move_down,35,8174914,0.182861,0.181274,0.933838,14.831542,-30.2124,-8.422852
move_down_20260519_232524,move_down,36,8174934,0.172363,0.067383,0.940552,7.995605,-34.423828,-11.901855
move_down_20260519_232524,move_down,37,8174954,0.166016,0.030029,0.966064,5.737304,-35.27832,-9.399414
move_down_20260519_232524,move_down,38,8174974,0.144897,0.129761,0.99231,5.615234,-32.714844,2.01416
move_down_20260519_232524,move_down,39,8174994,0.120239,0.203979,0.961304,11.718749,-27.465818,8.544922
move_down_20260519_232524,move_down,40,8175014,0.084595,0.157104,0.902466,11.169433,-28.747557,2.563476
move_down_20260519_232524,move_down,41,8175034,0.083984,0.099121,0.894409,6.591796,-34.851074,-4.02832
move_down_20260519_232524,move_down,42,8175054,0.082275,0.163452,0.97229,6.286621,-39.428711,-0.488281
move_down_20260519_232524,move_down,43,8175074,0.066528,0.25415,1.022095,11.596679,-36.071777,3.295898
move_down_20260519_232524,move_down,44,8175094,0.052246,0.189209,1.035522,18.920898,-30.517576,-1.89209
move_down_20260519_232524,move_down,45,8175114,0.04541,0.061035,1.040405,17.028809,-27.465818,-9.643555
move_down_20260519_232524,move_down,46,8175134,0.047363,-0.000244,1.022583,11.047362,-25.390623,-11.108397
move_down_20260519_232524,move_down,47,8175154,0.029785,0.092896,1.033813,4.821777,-25.146482,-2.441406
move_down_20260519_232524,move_down,48,8175174,0.010742,0.192383,1.035645,15.502929,-19.53125,7.324218
move_down_20260519_232524,move_down,49,8175194,0.001343,0.1698,0.983643,26.794432,-13.732909,6.225585
move_down_20260519_232524,move_down,50,8175214,-0.003662,0.10022,0.960815,26.611326,-14.770507,-3.479004
move_down_20260519_232524,move_down,51,8175234,-0.002563,0.098877,0.942383,23.132322,-16.845703,-9.643555
move_down_20260519_232524,move_down,52,8175254,-0.022461,0.166016,0.947144,21.606443,-20.38574,-5.798339
move_down_20260519_232524,move_down,53,8175274,-0.037109,0.191162,0.929932,29.296873,-21.484373,-1.525879
move_down_20260519_232524,move_down,54,8175294,-0.001831,0.12146,0.96228,33.935547,-27.343748,-7.507324
move_down_20260519_232524,move_down,55,8175314,0.018677,-0.014893,1.067993,21.850584,-39.978027,-21.118162
move_down_20260519_232524,move_down,56,8175334,-0.018555,-0.06665,1.177368,7.263183,-40.64941,-21.423338
move_down_20260519_232524,move_down,57,8175354,-0.081299,-0.003418,1.143921,7.690429,-22.949217,-7.080078
move_down_20260519_232524,move_down,58,8175374,-0.125732,0.101807,1.020142,12.08496,-5.004883,2.868652
move_down_20260519_232524,move_down,59,8175394,-0.122925,0.181274,0.916992,10.681151,0.732422,-2.258301
move_down_20260519_232524,move_down,60,8175414,-0.075439,0.138794,0.882812,9.58252,-6.286621,-18.432617
move_down_20260519_232524,move_down,61,8175434,-0.061768,0.04541,0.915649,3.295898,-19.836426,-32.043457
move_down_20260519_232524,move_down,62,8175454,-0.075684,-0.003418,0.95752,2.258301,-24.536131,-31.005857
move_down_20260519_232524,move_down,63,8175474,-0.085937,0.043823,0.929565,7.751464,-18.310547,-18.981934
move_down_20260519_232524,move_down,64,8175494,-0.051636,0.076172,0.922241,15.99121,-16.418457,-14.465331
move_down_20260519_232524,move_down,65,8175514,-0.030884,0.049072,0.972168,14.892577,-22.3999,-20.751951
move_down_20260519_232524,move_down,66,8175534,-0.032837,-0.029541,1.054199,12.756347,-25.451658,-29.418943
move_down_20260519_232524,move_down,67,8175554,-0.041016,-0.114014,1.070435,4.516602,-22.338865,-30.761717
move_down_20260519_232524,move_down,68,8175574,-0.073853,-0.042358,1.074463,-5.676269,-19.775391,-18.066406
move_down_20260519_232524,move_down,69,8175594,-0.130005,0.049316,1.06311,-0.488281,-15.808105,-6.225585
move_down_20260519_232524,move_down,70,8175614,-0.160645,0.08252,1.064819,3.784179,-11.840819,-5.798339
move_down_20260519_232524,move_down,71,8175634,-0.177368,0.107544,1.046021,5.92041,-8.544922,-16.357422
move_down_20260519_232524,move_down,72,8175654,-0.130005,0.040649,1.044434,0.183105,-12.329101,-25.268553
move_down_20260519_232524,move_down,73,8175674,-0.115356,0.016968,1.064697,-9.643555,-16.540527,-22.644041
move_down_20260519_232524,move_down,74,8175694,-0.14856,0.045898,1.090454,-4.760742,-14.587401,-15.747069
move_down_20260519_232524,move_down,75,8175714,-0.18457,0.056885,1.073975,2.441406,-6.652832,-12.023925
move_down_20260519_232524,move_down,76,8175734,-0.187622,0.061401,1.027466,3.173828,2.258301,-12.878417
move_down_20260519_232524,move_down,77,8175754,-0.125732,0.085815,0.974609,-3.051758,3.90625,-18.920898
move_down_20260519_232524,move_down,78,8175774,-0.100586,0.077026,0.945557,-7.8125,-0.915527,-24.16992
move_down_20260519_232524,move_down,79,8175794,-0.106567,0.065063,0.932617,0.12207,-4.02832,-25.756834
move_down_20260519_232524,move_down,80,8175814,-0.0896,-0.002075,0.919189,4.455566,-11.169433,-27.099607
move_down_20260519_232524,move_down,81,8175834,-0.03772,-0.059204,0.984985,-5.249023,-19.592285,-22.583006
move_down_20260519_232524,move_down,82,8175854,-0.033447,-0.02356,1.054199,-7.446289,-18.493652,-11.230468
move_down_20260519_232524,move_down,83,8175874,-0.081299,0.034668,1.050537,-2.685547,-18.005371,-0.671387
move_down_20260519_232524,move_down,84,8175894,-0.149902,0.08313,1.093384,1.464844,-15.86914,1.89209
move_down_20260519_232524,move_down,85,8175914,-0.187256,0.090332,1.098022,1.89209,-8.544922,-1.220703
move_down_20260519_232524,move_down,86,8175934,-0.163818,0.078247,1.08667,0.061035,-4.699707,-5.187988
move_down_20260519_232524,move_down,87,8175954,-0.165771,0.064331,1.08728,-6.16455,-4.516602,-7.141113
move_down_20260519_232524,move_down,88,8175974,-0.182983,0.072632,1.094238,-8.483887,-0.854492,-7.568359
move_down_20260519_232524,move_down,89,8175994,-0.183716,0.07019,1.050659,-5.065917,7.324218,-7.995605
move_down_20260519_232524,move_down,90,8176014,-0.162109,0.064209,0.995728,-2.075195,15.502929,-8.361816
move_down_20260519_232524,move_down,91,8176034,-0.117188,0.077881,0.921875,-2.13623,18.188477,-10.0708
move_down_20260519_232524,move_down,92,8176054,-0.086914,0.088745,0.831177,-1.342773,4.699707,-11.718749
move_down_20260519_232524,move_down,93,8176074,-0.125977,0.073853,0.907715,2.01416,-11.718749,-12.695312
move_down_20260519_232524,move_down,94,8176094,-0.174072,0.071289,1.108398,-1.708984,-3.601074,-12.390136
move_down_20260519_232524,move_down,95,8176114,-0.162476,0.080688,1.091919,-5.859375,14.343261,-13.793944
move_down_20260519_232524,move_down,96,8176134,-0.105713,0.069824,0.945312,-5.065917,9.887695,-13.793944
move_down_20260519_232524,move_down,97,8176154,-0.08667,0.076416,0.982544,0.061035,-10.009766,-10.620116
move_down_20260519_232524,move_down,98,8176174,-0.124878,0.067749,1.14856,7.019042,-10.803222,-6.286621
move_down_20260519_232524,move_down,99,8176194,-0.154663,0.059326,1.195313,12.145995,4.699707,-3.417969
move_down_20260519_232532,move_down,0,8181571,0.223267,0.247803,0.919678,1.037598,0.488281,1.708984
move_down_20260519_232532,move_down,1,8181591,0.226318,0.232666,0.942871,0.0,-1.098633,-0.732422
move_down_20260519_232532,move_down,2,8181611,0.238525,0.235962,0.934692,1.647949,0.915527,0.061035
move_down_20260519_232532,move_down,3,8181631,0.239014,0.241943,0.916748,2.197266,0.793457,1.220703
move_down_20260519_232532,move_down,4,8181651,0.222412,0.231812,0.948608,1.342773,-1.953125,0.244141
move_down_20260519_232532,move_down,5,8181671,0.219604,0.238403,0.969604,1.953125,-0.915527,0.183105
move_down_20260519_232532,move_down,6,8181691,0.223511,0.234375,0.9552,1.647949,1.037598,-0.305176
move_down_20260519_232532,move_down,7,8181711,0.230713,0.214355,0.952271,0.488281,0.854492,-1.098633
move_down_20260519_232532,move_down,8,8181731,0.228394,0.218506,0.959839,-0.427246,0.610352,-0.732422
move_down_20260519_232532,move_down,9,8181751,0.218994,0.243896,0.952637,-0.183105,2.380371,0.549316
move_down_20260519_232532,move_down,10,8181771,0.228882,0.243774,0.926514,1.037598,3.90625,-0.244141
move_down_20260519_232532,move_down,11,8181791,0.251221,0.218994,0.921387,0.549316,2.685547,-2.01416
move_down_20260519_232532,move_down,12,8181811,0.25647,0.218506,0.928955,0.549316,1.586914,-1.220703
move_down_20260519_232532,move_down,13,8181831,0.239258,0.234619,0.924316,0.488281,1.281738,0.427246
move_down_20260519_232532,move_down,14,8181851,0.237305,0.246094,0.90332,1.831055,1.89209,0.976562
move_down_20260519_232532,move_down,15,8181871,0.243164,0.231567,0.893066,2.319336,0.915527,-0.488281
move_down_20260519_232532,move_down,16,8181891,0.24292,0.220093,0.894409,2.319336,-0.12207,-1.159668
move_down_20260519_232532,move_down,17,8181911,0.232666,0.232788,0.890991,2.868652,0.183105,-0.244141
move_down_20260519_232532,move_down,18,8181931,0.224854,0.243652,0.875244,4.089355,0.244141,-0.671387
move_down_20260519_232532,move_down,19,8181951,0.22583,0.240479,0.885498,4.211426,-1.525879,-3.417969
move_down_20260519_232532,move_down,20,8181971,0.236084,0.227417,0.907959,5.187988,-2.197266,-6.04248
move_down_20260519_232532,move_down,21,8181991,0.239014,0.21106,0.909546,5.92041,-1.342773,-6.286621
move_down_20260519_232532,move_down,22,8182011,0.228149,0.193604,0.884033,4.943848,-1.708984,-5.432128
move_down_20260519_232532,move_down,23,8182031,0.226074,0.212891,0.898315,4.02832,-4.333496,-4.211426
move_down_20260519_232532,move_down,24,8182051,0.238281,0.237671,0.929443,5.615234,-4.577637,-3.967285
move_down_20260519_232532,move_down,25,8182071,0.255981,0.203247,0.902466,7.019042,-2.685547,-5.310058
move_down_20260519_232532,move_down,26,8182091,0.239624,0.184082,0.868042,7.202148,-2.929687,-4.577637
move_down_20260519_232532,move_down,27,8182111,0.21228,0.214966,0.851318,6.225585,-5.310058,-3.479004
move_down_20260519_232532,move_down,28,8182131,0.211182,0.250488,0.875488,8.422852,-7.385253,-3.662109
move_down_20260519_232532,move_down,29,8182151,0.23999,0.224243,0.900879,12.634276,-8.178711,-5.615234
move_down_20260519_232532,move_down,30,8182171,0.246582,0.189453,0.905396,10.742187,-10.131835,-8.789063
move_down_20260519_232532,move_down,31,8182191,0.240967,0.133179,0.906616,7.507324,-11.596679,-8.178711
move_down_20260519_232532,move_down,32,8182211,0.221802,0.159546,0.915771,6.286621,-12.573241,-3.90625
move_down_20260519_232532,move_down,33,8182231,0.223389,0.219116,0.947021,8.666992,-11.047362,-1.770019
move_down_20260519_232532,move_down,34,8182251,0.242798,0.200562,0.922241,10.742187,-10.864257,-3.845215
move_down_20260519_232532,move_down,35,8182271,0.236694,0.135498,0.915161,7.141113,-15.075683,-6.286621
move_down_20260519_232532,move_down,36,8182291,0.214966,0.108276,0.921997,2.929687,-16.601562,-3.967285
move_down_20260519_232532,move_down,37,8182311,0.195679,0.179687,0.930542,6.530761,-13.610839,3.234863
move_down_20260519_232532,move_down,38,8182331,0.19165,0.247314,0.916992,12.20703,-12.268065,3.479004
move_down_20260519_232532,move_down,39,8182351,0.19165,0.220825,0.90918,12.695312,-15.014647,-1.525879
move_down_20260519_232532,move_down,40,8182371,0.180176,0.171387,0.91394,10.559081,-19.165039,-4.02832
move_down_20260519_232532,move_down,41,8182391,0.158936,0.162109,0.953003,9.70459,-21.240232,-3.479004
move_down_20260519_232532,move_down,42,8182411,0.151367,0.151489,0.990845,8.056641,-21.484373,-3.845215
move_down_20260519_232532,move_down,43,8182431,0.136963,0.14978,1.032104,7.202148,-18.127441,-2.380371
move_down_20260519_232532,move_down,44,8182451,0.106934,0.166626,1.024536,6.16455,-12.20703,-2.197266
move_down_20260519_232532,move_down,45,8182471,0.076294,0.182007,0.966919,1.281738,-8.972168,-6.591796
move_down_20260519_232532,move_down,46,8182491,0.069702,0.2229,0.919312,-1.037598,-9.460449,-12.20703
move_down_20260519_232532,move_down,47,8182511,0.08374,0.241455,0.929443,0.732422,-10.681151,-17.944336
move_down_20260519_232532,move_down,48,8182531,0.12146,0.187744,0.962769,5.92041,-9.399414,-20.1416
move_down_20260519_232532,move_down,49,8182551,0.155884,0.119141,0.944946,11.108397,-5.187988,-14.892577
move_down_20260519_232532,move_down,50,8182571,0.175415,0.120605,0.891113,12.451171,-6.530761,-8.728027
move_down_20260519_232532,move_down,51,8182591,0.171265,0.145508,0.877319,10.498046,-15.747069,-8.666992
move_down_20260519_232532,move_down,52,8182611,0.157104,0.163208,0.93335,8.483887,-22.3999,-11.535644
move_down_20260519_232532,move_down,53,8182631,0.138916,0.149536,0.980957,9.216309,-21.667479,-13.916015
move_down_20260519_232532,move_down,54,8182651,0.133179,0.109863,0.994385,9.094238,-17.76123,-13.183593
move_down_20260519_232532,move_down,55,8182671,0.132568,0.102661,0.997437,8.972168,-15.197753,-9.94873
move_down_20260519_232532,move_down,56,8182691,0.118652,0.113647,1.012817,9.033203,-13.97705,-8.178711
move_down_20260519_232532,move_down,57,8182711,0.109741,0.129883,1.005493,7.690429,-12.939452,-9.216309
move_down_20260519_232532,move_down,58,8182731,0.106567,0.145874,0.977661,7.751464,-14.831542,-8.972168
move_down_20260519_232532,move_down,59,8182751,0.085937,0.177734,0.983643,10.0708,-15.258788,-8.483887
move_down_20260519_232532,move_down,60,8182771,0.063843,0.169556,0.95874,9.155273,-17.578125,-14.709472
move_down_20260519_232532,move_down,61,8182791,0.069824,0.115967,0.958008,3.295898,-22.216795,-20.324705
move_down_20260519_232532,move_down,62,8182811,0.089722,0.115479,1.001831,3.112793,-21.301268,-16.723633
move_down_20260519_232532,move_down,63,8182831,0.101074,0.137573,1.018921,8.544922,-14.831542,-10.620116
move_down_20260519_232532,move_down,64,8182851,0.100464,0.119873,0.980591,12.939452,-11.901855,-8.178711
move_down_20260519_232532,move_down,65,8182871,0.073853,0.088013,0.947266,11.596679,-13.000487,-9.033203
move_down_20260519_232532,move_down,66,8182891,0.055054,0.084473,0.927612,7.141113,-15.441894,-11.108397
move_down_20260519_232532,move_down,67,8182911,0.056519,0.106689,0.963379,5.432128,-16.418457,-11.291503
move_down_20260519_232532,move_down,68,8182931,0.058716,0.091064,0.972656,7.507324,-14.160155,-10.925292
move_down_20260519_232532,move_down,69,8182951,0.057495,0.019409,0.960083,6.774902,-13.610839,-11.230468
move_down_20260519_232532,move_down,70,8182971,0.053101,0.020508,0.962402,0.061035,-14.404296,-9.277344
move_down_20260519_232532,move_down,71,8182991,0.050781,0.1073,0.98999,-1.281738,-12.573241,-4.02832
move_down_20260519_232532,move_down,72,8183011,0.046021,0.168091,0.953369,8.483887,-6.835937,0.0
move_down_20260519_232532,move_down,73,8183031,0.045898,0.112915,0.930054,18.249512,-10.864257,-3.601074
move_down_20260519_232532,move_down,74,8183051,0.023315,0.025269,1.038208,13.610839,-20.202635,-10.31494
move_down_20260519_232532,move_down,75,8183071,0.006226,0.007324,1.076538,3.967285,-15.624999,-9.70459
move_down_20260519_232532,move_down,76,8183091,0.013428,0.065186,1.027954,4.333496,-6.286621,0.061035
move_down_20260519_232532,move_down,77,8183111,0.015381,0.098267,0.98938,8.789063,-7.446289,5.615234
move_down_20260519_232532,move_down,78,8183131,-0.004883,0.082642,1.038574,3.723144,-16.967773,2.929687
move_down_20260519_232532,move_down,79,8183151,-0.019043,0.065308,1.094482,-5.798339,-19.226074,-3.112793
move_down_20260519_232532,move_down,80,8183171,-0.034668,0.109253,1.105469,-10.437011,-12.390136,-4.211426
move_down_20260519_232532,move_down,81,8183191,-0.045898,0.15271,1.080811,-0.671387,1.586914,0.610352
move_down_20260519_232532,move_down,82,8183211,-0.050171,0.161255,0.95813,7.263183,13.183593,2.502441
move_down_20260519_232532,move_down,83,8183231,-0.008423,0.156372,0.885132,8.178711,6.774902,-1.953125
move_down_20260519_232532,move_down,84,8183251,0.006714,0.163208,0.952026,2.563476,-11.352538,-7.202148
move_down_20260519_232532,move_down,85,8183271,-0.031616,0.17041,1.068481,-3.173828,-18.493652,-10.925292
move_down_20260519_232532,move_down,86,8183291,-0.061646,0.123169,1.063843,-1.159668,-7.8125,-13.671874
move_down_20260519_232532,move_down,87,8183311,-0.048828,0.082764,1.030884,0.854492,3.845215,-13.793944
move_down_20260519_232532,move_down,88,8183331,-0.006104,0.084595,0.990234,-5.004883,8.728027,-14.892577
move_down_20260519_232532,move_down,89,8183351,0.009277,0.093262,0.911865,-6.04248,5.432128,-14.648437
move_down_20260519_232532,move_down,90,8183371,-0.012451,0.0896,0.925537,-1.464844,-5.92041,-11.169433
move_down_20260519_232532,move_down,91,8183391,-0.049194,0.112183,1.01123,-0.549316,-9.277344,-9.460449
move_down_20260519_232532,move_down,92,8183411,-0.041138,0.110107,1.022095,2.075195,2.502441,-12.08496
move_down_20260519_232532,move_down,93,8183431,0.001343,0.068481,0.942017,8.361816,15.930175,-15.319823
move_down_20260519_232532,move_down,94,8183451,0.040283,0.043701,0.844116,4.089355,14.09912,-15.808105
move_down_20260519_232532,move_down,95,8183471,0.041626,0.094727,0.875732,-12.20703,-5.981445,-13.549804
move_down_20260519_232532,move_down,96,8183491,-0.00061,0.133301,1.014404,-10.009766,-19.592285,-12.451171
move_down_20260519_232532,move_down,97,8183511,-0.018677,0.111694,1.106934,8.178711,-9.338379,-11.230468
move_down_20260519_232532,move_down,98,8183531,0.027344,0.059326,1.042236,21.301268,8.544922,-10.925292
move_down_20260519_232532,move_down,99,8183551,0.057617,0.011719,0.970093,15.808105,3.479004,-11.596679
move_down_20260519_232540,move_down,0,8189775,0.304321,0.204834,0.933472,1.037598,-2.868652,-0.488281
move_down_20260519_232540,move_down,1,8189795,0.290161,0.207397,0.9729,0.854492,-0.305176,-1.281738
move_down_20260519_232540,move_down,2,8189815,0.297607,0.196289,0.959473,0.732422,3.356933,-0.915527
move_down_20260519_232540,move_down,3,8189835,0.312866,0.214233,0.93042,0.976562,3.967285,-0.12207
move_down_20260519_232540,move_down,4,8189855,0.327637,0.213257,0.919189,1.770019,3.356933,-0.366211
move_down_20260519_232540,move_down,5,8189875,0.323975,0.199951,0.909546,2.868652,3.234863,0.915527
move_down_20260519_232540,move_down,6,8189895,0.317017,0.222778,0.891602,2.502441,1.220703,0.244141
move_down_20260519_232540,move_down,7,8189915,0.306763,0.213379,0.9104,2.197266,-0.427246,-0.366211
move_down_20260519_232540,move_down,8,8189935,0.302734,0.209961,0.925903,3.051758,0.976562,0.610352
move_down_20260519_232540,move_down,9,8189955,0.303467,0.216064,0.923096,2.624511,1.586914,-0.244141
move_down_20260519_232540,move_down,10,8189975,0.317993,0.205566,0.908569,1.770019,0.610352,-1.770019
move_down_20260519_232540,move_down,11,8189995,0.337891,0.196045,0.919434,2.197266,-0.061035,-0.671387
move_down_20260519_232540,move_down,12,8190015,0.33313,0.205688,0.927734,2.746582,1.586914,1.647949
move_down_20260519_232540,move_down,13,8190035,0.3125,0.229248,0.901489,3.295898,1.525879,1.586914
move_down_20260519_232540,move_down,14,8190055,0.297607,0.238281,0.902832,4.577637,1.098633,-0.427246
move_down_20260519_232540,move_down,15,8190075,0.302734,0.224365,0.887329,4.882812,1.159668,-2.441406
move_down_20260519_232540,move_down,16,8190095,0.320068,0.198242,0.898071,3.112793,-1.586914,-3.540039
move_down_20260519_232540,move_down,17,8190115,0.327026,0.186646,0.919678,3.479004,1.037598,-1.647949
move_down_20260519_232540,move_down,18,8190135,0.336548,0.202637,0.877686,5.371093,2.01416,0.12207
move_down_20260519_232540,move_down,19,8190155,0.339111,0.208496,0.862915,4.943848,-1.342773,-1.037598
move_down_20260519_232540,move_down,20,8190175,0.330566,0.198242,0.877563,5.432128,-4.333496,-0.854492
move_down_20260519_232540,move_down,21,8190195,0.308594,0.201782,0.907593,5.676269,-3.90625,-0.244141
move_down_20260519_232540,move_down,22,8190215,0.294678,0.195801,0.88855,5.493164,-4.02832,-1.159668
move_down_20260519_232540,move_down,23,8190235,0.286743,0.200928,0.890381,5.859375,-4.516602,-1.586914
move_down_20260519_232540,move_down,24,8190255,0.277954,0.214966,0.900513,6.835937,-4.150391,-3.417969
move_down_20260519_232540,move_down,25,8190275,0.283569,0.190918,0.914062,6.469726,-3.234863,-5.310058
move_down_20260519_232540,move_down,26,8190295,0.292114,0.160645,0.887817,6.225585,-1.403808,-5.493164
move_down_20260519_232540,move_down,27,8190315,0.286621,0.146729,0.833374,5.737304,-1.953125,-4.455566
move_down_20260519_232540,move_down,28,8190335,0.282959,0.194824,0.806274,8.728027,-2.197266,-2.441406
move_down_20260519_232540,move_down,29,8190355,0.287964,0.24353,0.789185,13.000487,-2.685547,-3.417969
move_down_20260519_232540,move_down,30,8190375,0.302734,0.223022,0.764038,14.709472,-7.568359,-8.239746
move_down_20260519_232540,move_down,31,8190395,0.316284,0.127319,0.774658,10.437011,-16.784668,-13.366698
move_down_20260519_232540,move_down,32,8190415,0.318359,0.083252,0.83728,6.652832,-21.118162,-10.925292
move_down_20260519_232540,move_down,33,8190435,0.299316,0.140137,0.901489,10.803222,-17.028809,-2.990722
move_down_20260519_232540,move_down,34,8190455,0.26062,0.203857,0.883179,13.671874,-14.160155,-1.037598
move_down_20260519_232540,move_down,35,8190475,0.261597,0.151123,0.880615,15.808105,-16.296387,-5.676269
move_down_20260519_232540,move_down,36,8190495,0.26416,0.047241,0.968262,9.643555,-24.536131,-13.793944
move_down_20260519_232540,move_down,37,8190515,0.266479,0.047363,1.028198,4.943848,-22.27783,-10.925292
move_down_20260519_232540,move_down,38,8190535,0.258789,0.162354,1.015503,7.629394,-12.329101,0.366211
move_down_20260519_232540,move_down,39,8190555,0.262207,0.21106,0.949585,11.901855,-6.958007,2.441406
move_down_20260519_232540,move_down,40,8190575,0.263916,0.139648,0.956665,8.728027,-13.305663,-6.347656
move_down_20260519_232540,move_down,41,8190595,0.249268,0.064819,0.944824,5.859375,-14.465331,-9.399414
move_down_20260519_232540,move_down,42,8190615,0.234619,0.148071,0.893677,7.324218,-10.742187,-1.525879
move_down_20260519_232540,move_down,43,8190635,0.212036,0.320679,0.937988,15.99121,-9.155273,8.056641
move_down_20260519_232540,move_down,44,8190655,0.227295,0.299316,0.956543,25.146482,-6.774902,1.037598
move_down_20260519_232540,move_down,45,8190675,0.251587,0.106445,0.977539,21.362303,-12.878417,-16.418457
move_down_20260519_232540,move_down,46,8190695,0.240723,0.002563,1.029175,11.96289,-17.39502,-22.3999
move_down_20260519_232540,move_down,47,8190715,0.223511,0.036255,1.001953,6.958007,-12.756347,-15.747069
move_down_20260519_232540,move_down,48,8190735,0.192993,0.161133,1.00769,10.559081,-7.8125,-1.831055
move_down_20260519_232540,move_down,49,8190755,0.170654,0.18396,0.998657,18.310547,-1.098633,0.061035
